709.21,3.63,0.8,0,41.05,1917549,1642181267.19121,-7.9
709.21,3.63,0.8,0,41.05,1917569,1642181267.19197,-7.9
709.21,3.63,0.8,0,41.05,1917589,1642181267.19272,-7.9
709.21,3.63,0.8,0,41.05,1917608,1642181267.1934,-7.9
709.21,3.63,0.8,0,41.05,1917629,1642181267.19406,-7.9
709.21,3.63,0.8,0,41.05,1917648,1642181267.19483,-7.9
709.21,3.63,0.8,0,41.05,1917669,1642181267.21647,-7.9
709.21,3.63,0.8,0,41.05,1917688,1642181267.22919,-7.9
709.21,3.63,0.8,0,41.05,1917709,1642181267.27298,-7.9
709.21,3.63,0.8,0,41.05,1917728,1642181267.27552,-7.9
709.21,3.63,0.8,0,41.05,1917749,1642181267.29469,-7.9
709.21,3.63,0.8,0,41.05,1917769,1642181267.31815,-7.9
709.21,3.63,0.8,0,41.05,1917789,1642181267.32962,-7.9
709.21,3.63,0.8,0,41.05,1917809,1642181267.34609,-7.9
709.21,3.63,0.8,0,41.05,1917829,1642181267.36653,-7.9
709.21,3.63,0.8,0,41.05,1917849,1642181267.39214,-7.9
709.21,3.63,0.8,0,41.05,1917869,1642181267.40925,-7.9
709.21,3.63,0.8,0,41.05,1917889,1642181267.42803,-7.9
709.21,3.63,0.8,0,41.05,1917908,1642181267.44968,-7.9
709.21,3.63,0.8,0,41.05,1917929,1642181267.4692,-7.9
709.21,3.63,0.8,0,41.05,1917948,1642181267.48945,-7.9
709.21,3.63,0.8,0,41.05,1917969,1642181267.50999,-7.9
709.21,3.63,0.8,0,41.05,1917988,1642181267.52575,-7.9
709.21,3.63,0.8,0,41.05,1918009,1642181267.54665,-7.9
709.21,3.63,0.8,0,41.05,1918028,1642181267.56708,-7.9
709.21,3.63,0.8,0,41.05,1918049,1642181267.58848,-7.9
709.21,3.63,0.8,0,41.05,1918068,1642181267.60958,-7.9
709.21,3.63,0.8,0,41.05,1918089,1642181267.6305,-7.9
709.21,3.63,0.8,0,41.05,1918109,1642181267.65083,-7.9
709.21,3.63,0.8,0,41.05,1918129,1642181267.67069,-7.9
709.21,3.63,0.8,0,41.05,1918149,1642181267.6918,-7.9
709.21,3.63,0.8,0,41.05,1918169,1642181267.70816,-7.9
709.21,3.63,0.8,0,41.05,1918189,1642181267.7291,-7.9
709.21,3.63,0.8,0,41.05,1918209,1642181267.74883,-7.9
709.21,3.63,0.8,0,41.05,1918229,1642181267.7695,-7.9
709.21,3.63,0.8,0,41.05,1918248,1642181267.79009,-7.9
709.21,3.63,0.8,0,41.05,1918269,1642181267.81019,-7.9
709.21,3.63,0.8,0,41.05,1918288,1642181267.83007,-7.9
709.21,3.63,0.8,0,41.05,1918309,1642181267.8526,-7.9
709.21,3.63,0.8,0,41.05,1918328,1642181267.87094,-7.9
709.21,3.63,0.8,0,41.05,1918349,1642181267.89096,-7.9
709.21,3.63,0.8,0,41.05,1918368,1642181267.90845,-7.9
709.21,3.63,0.8,0,41.05,1918389,1642181267.92777,-7.9
709.21,3.63,0.8,0,41.05,1918409,1642181267.94776,-7.9
709.21,3.63,0.8,0,41.05,1918429,1642181267.96933,-7.9
709.21,3.63,0.8,0,41.05,1918449,1642181267.98959,-7.9
709.21,3.63,0.8,0,41.05,1918469,1642181268.00993,-7.9
709.21,3.63,0.8,0,41.05,1918489,1642181268.03042,-7.9
709.21,3.63,0.8,0,41.05,1918509,1642181268.05076,-7.9
709.21,3.63,0.8,0,41.05,1918529,1642181268.07334,-7.9
709.21,3.63,0.8,0,41.05,1918548,1642181268.08962,-7.9
709.21,3.63,0.8,0,41.05,1918569,1642181268.10924,-7.9
709.21,3.63,0.8,0,41.05,1918588,1642181268.12923,-7.9
709.21,3.63,0.8,0,41.05,1918609,1642181268.1492,-7.9
709.21,3.63,0.8,0,41.05,1918628,1642181268.16929,-7.9
709.21,3.63,0.8,0,41.05,1918649,1642181268.19579,-7.9
709.21,3.63,0.8,0,41.05,1918668,1642181268.21038,-7.9
709.21,3.63,0.8,0,41.05,1918689,1642181268.23073,-7.9
709.21,3.63,0.8,0,41.05,1918708,1642181268.25843,-7.9
709.21,3.63,0.8,0,41.05,1918729,1642181268.26826,-7.9
709.21,3.63,0.8,0,41.05,1918749,1642181268.28872,-7.9
709.21,3.63,0.8,0,41.05,1918769,1642181268.30899,-7.9
709.21,3.63,0.8,0,41.05,1918789,1642181268.32874,-7.9
709.21,3.63,0.8,0,41.05,1918809,1642181268.35012,-7.9
709.21,3.63,0.8,0,41.05,1918829,1642181268.37056,-7.9
709.21,3.63,0.8,0,41.05,1918849,1642181268.39084,-7.9
709.21,3.63,0.8,0,41.05,1918869,1642181268.41123,-7.9
709.21,3.63,0.8,0,41.05,1918888,1642181268.43538,-7.9
709.21,3.63,0.8,0,41.05,1918909,1642181268.45395,-7.9
709.21,3.63,0.8,0,41.05,1918928,1642181268.47498,-7.9
709.21,3.63,0.8,0,41.05,1918949,1642181268.48916,-7.9
709.21,3.63,0.8,0,41.05,1918968,1642181268.50916,-7.9
709.21,3.63,0.8,0,41.05,1918989,1642181268.52951,-7.9
709.21,3.63,0.8,0,41.05,1919008,1642181268.54976,-7.9
709.21,3.63,0.8,0,41.05,1919029,1642181268.57038,-7.9
