728.8,4.45,0,0.01,103.8,16252351,1642173935.62157,0
728.8,4.45,0,0.01,103.8,16252364,1642173935.62236,0
728.8,4.45,0,0.01,103.8,16252378,1642173935.62308,0
728.8,4.45,0,0.01,103.8,16252391,1642173935.62382,0
728.8,4.45,0,0.01,103.8,16252404,1642173935.62456,0
728.8,4.45,0,0.01,103.8,16252418,1642173935.62534,0
728.8,4.45,0,0.01,103.8,16252430,1642173935.62618,0
728.8,4.45,0,0.01,103.8,16252443,1642173935.62693,0
728.8,4.45,0,0.01,103.8,16252456,1642173935.65377,0
728.8,4.45,0,0.01,103.8,16252470,1642173935.65499,0
728.8,4.45,0,0.01,103.8,16252483,1642173935.66556,0
728.8,4.45,0,0.01,103.8,16252496,1642173935.69455,0
728.8,4.45,0,0.01,103.8,16252510,1642173935.69546,0
728.8,4.45,0,0.01,103.8,16252523,1642173935.70609,0
728.8,4.45,0,0.01,103.8,16252536,1642173935.72096,0
728.8,4.45,0,0.01,103.8,16252549,1642173935.75041,0
728.8,4.45,0,0.01,103.8,16252562,1642173935.75158,0
728.8,4.45,0,0.01,103.8,16252575,1642173935.76054,0
728.8,4.45,0,0.01,103.8,16252589,1642173935.769,0
728.8,4.45,0,0.01,103.8,16252602,1642173935.78261,0
728.8,4.45,0,0.01,103.8,16252615,1642173935.79389,0
728.8,4.45,0,0.01,103.8,16252628,1642173935.80571,0
728.8,4.45,0,0.01,103.8,16252642,1642173935.82474,0
728.8,4.45,0,0.01,103.8,16252654,1642173935.84421,0
728.8,4.45,0,0.01,103.8,16252667,1642173935.85084,0
728.8,4.45,0,0.01,103.8,16252681,1642173935.85946,0
728.8,4.45,0,0.01,103.8,16252694,1642173935.87578,0
728.8,4.45,0,0.01,103.8,16252707,1642173935.89017,0
728.8,4.45,0,0.01,103.8,16252721,1642173935.90114,0
728.8,4.45,0,0.01,103.8,16252734,1642173935.91527,0
728.8,4.45,0,0.01,103.8,16252747,1642173935.92502,0
728.8,4.45,0,0.01,103.8,16252760,1642173935.94138,0
728.8,4.45,0,0.01,103.8,16252773,1642173935.95369,0
728.8,4.45,0,0.01,103.8,16252786,1642173935.96622,0
728.8,4.45,0,0.01,103.8,16252800,1642173935.97867,0
728.8,4.45,0,0.01,103.8,16252813,1642173935.99439,0
728.8,4.45,0,0.01,103.8,16252826,1642173936.00675,0
728.8,4.45,0,0.01,103.8,16252839,1642173936.01914,0
728.8,4.45,0,0.01,103.8,16252853,1642173936.03188,0
728.8,4.45,0,0.01,103.8,16252865,1642173936.04373,0
728.8,4.45,0,0.01,103.8,16252878,1642173936.06034,0
728.8,4.45,0,0.01,103.8,16252892,1642173936.0726,0
728.8,4.45,0,0.01,103.8,16252905,1642173936.0849,0
728.8,4.45,0,0.01,103.8,16252918,1642173936.09711,0
728.8,4.45,0,0.01,103.8,16252932,1642173936.11313,0
728.8,4.45,0,0.01,103.8,16252945,1642173936.12616,0
728.8,4.45,0,0.01,103.8,16252958,1642173936.139,0
728.8,4.45,0,0.01,103.8,16252971,1642173936.15101,0
728.8,4.45,0,0.01,103.8,16252984,1642173936.16344,0
728.8,4.45,0,0.01,103.8,16252997,1642173936.17939,0
728.8,4.45,0,0.01,103.8,16253010,1642173936.19194,0
728.8,4.45,0,0.01,103.8,16253024,1642173936.20411,0
728.8,4.45,0,0.01,103.8,16253037,1642173936.2169,0
728.8,4.45,0,0.01,103.8,16253050,1642173936.23216,0
728.8,4.45,0,0.01,103.8,16253064,1642173936.24428,0
728.8,4.45,0,0.01,103.8,16253076,1642173936.25673,0
728.8,4.45,0,0.01,103.8,16253089,1642173936.26954,0
728.8,4.45,0,0.01,103.8,16253103,1642173936.282,0
728.8,4.45,0,0.01,103.8,16253116,1642173936.29803,0
728.8,4.45,0,0.01,103.8,16253129,1642173936.31042,0
728.8,4.45,0,0.01,103.8,16253143,1642173936.32261,0
728.8,4.45,0,0.01,103.8,16253156,1642173936.33526,0
728.8,4.45,0,0.01,103.8,16253169,1642173936.35101,0
728.8,4.45,0,0.01,103.8,16253181,1642173936.36337,0
728.8,4.45,0,0.01,103.8,16253195,1642173936.37594,0
728.8,4.45,0,0.01,103.8,16253208,1642173936.38857,0
728.8,4.45,0,0.01,103.8,16253221,1642173936.39988,0
728.8,4.45,0,0.01,103.8,16253235,1642173936.41704,0
728.8,4.45,0,0.01,103.8,16253248,1642173936.42937,0
728.8,4.45,0,0.01,103.8,16253261,1642173936.44166,0
728.8,4.45,0,0.01,103.8,16253275,1642173936.45304,0
