729.06,3.03,0.01,0,49.72,3253316,1642182604.83228,0
729.06,3.03,0.01,0,49.72,3253329,1642182604.83304,0
729.06,3.03,0.01,0,49.72,3253343,1642182604.83377,0
729.06,3.03,0.01,0,49.72,3253356,1642182604.83451,0
729.06,3.03,0.01,0,49.72,3253369,1642182604.83537,0
729.06,3.03,0.01,0,49.72,3253382,1642182604.83611,0
729.06,3.03,0.01,0,49.72,3253395,1642182604.85566,0
729.06,3.03,0.01,0,49.72,3253408,1642182604.85682,0
729.06,3.03,0.01,0,49.72,3253422,1642182604.87236,0
729.06,3.03,0.01,0,49.72,3253435,1642182604.88082,0
729.06,3.03,0.01,0,49.72,3253448,1642182604.89588,0
729.06,3.03,0.01,0,49.72,3253460,1642182604.91124,0
729.06,3.03,0.01,0,49.72,3253474,1642182604.91954,0
729.06,3.03,0.01,0,49.72,3253487,1642182604.93051,0
729.06,3.03,0.01,0,49.72,3253500,1642182604.94861,0
729.06,3.03,0.01,0,49.72,3253514,1642182604.95612,0
729.06,3.03,0.01,0,49.72,3253527,1642182604.96962,0
729.06,3.03,0.01,0,49.72,3253539,1642182604.98228,0
729.06,3.03,0.01,0,49.72,3253553,1642182604.99853,0
729.06,3.03,0.01,0,49.72,3253566,1642182605.02113,0
729.06,3.03,0.01,0,49.72,3253579,1642182605.02309,0
729.06,3.03,0.01,0,49.72,3253593,1642182605.03722,0
729.06,3.03,0.01,0,49.72,3253605,1642182605.04917,0
729.06,3.03,0.01,0,49.72,3253618,1642182605.06365,0
729.06,3.03,0.01,0,49.72,3253632,1642182605.07758,0
729.06,3.03,0.01,0,49.72,3253645,1642182605.08915,0
729.06,3.03,0.01,0,49.72,3253658,1642182605.10013,0
729.06,3.03,0.01,0,49.72,3253671,1642182605.11424,0
729.06,3.03,0.01,0,49.72,3253684,1642182605.1297,0
729.06,3.03,0.01,0,49.72,3253697,1642182605.1415,0
729.06,3.03,0.01,0,49.72,3253710,1642182605.15372,0
729.06,3.03,0.01,0,49.72,3253724,1642182605.16608,0
729.06,3.03,0.01,0,49.72,3253737,1642182605.18196,0
729.06,3.03,0.01,0,49.72,3253750,1642182605.19433,0
729.06,3.03,0.01,0,49.72,3253763,1642182605.20704,0
729.06,3.03,0.01,0,49.72,3253776,1642182605.21939,0
729.06,3.03,0.01,0,49.72,3253789,1642182605.23189,0
729.06,3.03,0.01,0,49.72,3253803,1642182605.24792,0
729.06,3.03,0.01,0,49.72,3253816,1642182605.26041,0
729.06,3.03,0.01,0,49.72,3253829,1642182605.27288,0
729.06,3.03,0.01,0,49.72,3253841,1642182605.28538,0
729.06,3.03,0.01,0,49.72,3253855,1642182605.29918,0
729.06,3.03,0.01,0,49.72,3253868,1642182605.31415,0
729.06,3.03,0.01,0,49.72,3253881,1642182605.32608,0
729.06,3.03,0.01,0,49.72,3253895,1642182605.33891,0
729.06,3.03,0.01,0,49.72,3253907,1642182605.3518,0
729.06,3.03,0.01,0,49.72,3253920,1642182605.36312,0
729.06,3.03,0.01,0,49.72,3253934,1642182605.37969,0
729.06,3.03,0.01,0,49.72,3253947,1642182605.39174,0
729.06,3.03,0.01,0,49.72,3253960,1642182605.40341,0
729.06,3.03,0.01,0,49.72,3253974,1642182605.41546,0
