524.32,2.84,-0,0,103.45,16945990,1642174630.24792,0
524.32,2.84,-0,0,103.45,16946003,1642174630.24914,0
524.32,2.84,-0,0.01,103.45,16946018,1642174630.25036,0
524.32,2.84,-0,0.01,103.45,16946031,1642174630.25151,0
524.32,2.84,-0,0.01,103.45,16946045,1642174630.25278,0
524.32,2.84,-0,0,103.45,16946059,1642174630.25392,0
524.32,2.84,-0,0,103.45,16946073,1642174630.25484,0
524.32,2.84,-0,0,103.45,16946086,1642174630.25607,0
524.32,2.84,-0,0.01,103.45,16946101,1642174630.28702,0
524.32,2.84,-0,0.01,103.45,16946114,1642174630.28802,0
524.32,2.84,-0,0,103.45,16946127,1642174630.30194,0
524.32,2.84,-0,0,103.45,16946142,1642174630.31628,0
524.32,2.84,-0,0,103.45,16946156,1642174630.32745,0
524.32,2.84,-0,0,103.45,16946169,1642174630.34605,0
524.32,2.84,-0,0.01,103.45,16946184,1642174630.35536,0
524.32,2.84,-0,0.01,103.45,16946197,1642174630.37208,0
524.32,2.84,-0,0,103.45,16946210,1642174630.37856,0
524.32,2.84,-0,0.01,103.45,16946225,1642174630.39324,0
524.32,2.84,-0,0,103.45,16946239,1642174630.40665,0
524.32,2.84,-0,0,103.45,16946252,1642174630.42296,0
524.32,2.84,-0,0.01,103.45,16946266,1642174630.43504,0
524.32,2.84,-0,0.01,103.45,16946280,1642174630.45378,0
524.32,2.84,-0,0,103.45,16946293,1642174630.46458,0
524.32,2.84,-0,0,103.45,16946308,1642174630.47691,0
524.32,2.84,-0,0,103.45,16946321,1642174630.48898,0
524.32,2.84,-0,0.01,103.45,16946335,1642174630.50483,0
524.32,2.84,-0,0.01,103.45,16946349,1642174630.5198,0
524.32,2.84,-0,0,103.45,16946362,1642174630.53325,0
524.32,2.84,-0,0,103.45,16946376,1642174630.54579,0
524.32,2.84,-0,0.01,103.45,16946391,1642174630.55818,0
524.32,2.84,-0,0,103.45,16946404,1642174630.57385,0
524.32,2.84,-0,0,103.45,16946417,1642174630.58606,0
524.32,2.84,-0,0.01,103.45,16946432,1642174630.59834,0
524.32,2.84,-0,0.01,103.45,16946445,1642174630.61509,0
524.32,2.84,-0,0,103.45,16946459,1642174630.62847,0
524.32,2.84,-0,0,103.45,16946472,1642174630.64424,0
524.32,2.84,-0,0,103.45,16946487,1642174630.65548,0
524.32,2.84,-0,0.01,103.45,16946500,1642174630.66783,0
524.32,2.84,-0,0.01,103.45,16946513,1642174630.68546,0
524.32,2.84,-0,0,103.45,16946528,1642174630.69793,0
524.32,2.84,-0,0,103.45,16946541,1642174630.71028,0
