1.01,-5.69,-6.89,-0.04,39.22,2781981,1607355197.53175
1.01,-5.69,-6.89,-0.04,39.22,2781993,1607355197.54155
1.01,-5.69,-6.89,-0.04,39.22,2782006,1607355197.55111
1.01,-5.69,-6.89,-0.04,39.22,2782018,1607355197.55991
1.01,-5.69,-6.89,-0.04,39.22,2782030,1607355197.57384
1.01,-0.03,-0.03,-0.04,39.22,2782046,1607355197.58796
1.05,-0.03,-0.03,-0.04,39.22,2782058,1607355197.60006
1.1,177.67,-6.96,-0.04,39.22,2782072,1607355197.61297
1.05,177.67,-6.96,-0.04,39.22,2782086,1607355197.62426
0.98,177.67,-6.96,-0.04,39.22,2782098,1607355197.64089
0.92,177.67,-6.96,-0.04,39.22,2782110,1607355197.65292
0.89,-3.49,-6.96,-0.04,39.22,2782127,1607355197.66681
0.95,0.52,414.09,-0.04,39.22,2782141,1607355197.68186
1.1,8.36,-0.5,-0.04,39.22,2782155,1607355197.69409
1.28,11.83,-7.17,-0.04,39.22,2782170,1607355197.71073
1.48,13.15,9.15,-0.04,39.22,2782184,1607355197.72394
1.68,13.28,12.36,-0.04,39.22,2782198,1607355197.73859
1.88,13.37,12.37,-0.04,39.22,2782213,1607355197.755
2.09,13.89,13.34,-0.04,39.22,2782227,1607355197.76772
2.28,13.09,14.98,-0.04,39.22,2782242,1607355197.78426
2.48,13.19,15.36,-0.04,39.22,2782257,1607355197.79769
2.67,12.98,16.09,-0.04,39.22,2782271,1607355197.81214
2.85,12.62,16.85,-0.04,39.22,2782285,1607355197.82499
3.04,12.44,17.3,-0.04,39.22,2782300,1607355197.84098
3.22,11.89,17.32,-0.04,39.22,2782314,1607355197.85366
3.39,11.87,17.8,-0.04,39.22,2782329,1607355197.87049
3.56,11.42,18.39,-0.04,39.22,2782344,1607355197.88665
3.73,11.18,18.87,-0.04,39.22,2782358,1607355197.89917
3.9,11.23,18.79,-0.04,39.22,2782372,1607355197.91547
4.07,11.1,18.68,-0.04,39.22,2782388,1607355197.92715
4.23,10.69,18.71,-0.04,39.22,2782402,1607355197.94449
4.39,10.77,18.79,-0.04,39.22,2782416,1607355197.95593
4.55,10.71,18.6,-0.04,39.22,2782431,1607355197.97277
4.7,10.57,18.26,-0.04,39.22,2782445,1607355197.98498
4.86,10.46,18.1,-0.04,39.22,2782459,1607355198.0074
5.02,10.43,18.12,-0.04,39.22,2782475,1607355198.01895
5.17,10.38,16.99,-0.04,39.22,2782489,1607355198.03159
5.32,10.38,16.87,-0.04,39.22,2782503,1607355198.04713
5.48,10.05,16.69,-0.04,39.22,2782518,1607355198.05855
5.63,10.04,16.63,-0.04,39.22,2782532,1607355198.07501
5.79,10.38,15.2,-0.04,39.22,2782546,1607355198.08695
5.94,10.37,14.81,-0.04,39.22,2782562,1607355198.11001
6.1,10.3,14.74,-0.04,39.22,2782576,1607355198.12249
6.25,10.23,14.24,-0.04,39.22,2782590,1607355198.13451
6.4,10.28,13.88,-0.04,39.22,2782605,1607355198.14512
6.55,10.46,13.81,-0.04,39.22,2782619,1607355198.16167
6.7,9.91,12.67,-0.04,39.22,2782633,1607355198.17742
6.85,10.04,12.21,-0.04,39.22,2782649,1607355198.18946
7,10.13,11.76,-0.04,39.22,2782663,1607355198.2062
7.16,10.09,11.23,-0.04,39.22,2782678,1607355198.21833
7.31,10.09,10.7,-0.04,39.23,2782692,1607355198.23544
7.45,9.8,10.83,-0.04,39.23,2782706,1607355198.24752
7.6,10.03,10.09,-0.04,39.23,2782720,1607355198.26308
7.74,10.12,9.34,-0.04,39.23,2782734,1607355198.27561
7.89,10.03,10.18,-0.04,39.23,2782748,1607355198.28798
8.03,10.08,8.77,-0.04,39.23,2782761,1607355198.3042
8.17,10.02,8.56,-0.04,39.23,2782776,1607355198.31652
8.32,10.02,8.75,-0.04,39.23,2782789,1607355198.33308
8.46,10.02,8.4,-0.04,39.23,2782802,1607355198.34574
