1,0,0,-0.01,28.68,3277455,1614792584.99045
1,0,0,-0.01,28.68,3277467,1614792584.99227
1,0,0,-0.01,28.68,3277479,1614792584.99476
1,0,0,-0.01,28.68,3277491,1614792584.99841
1,0,0,-0.01,28.68,3277503,1614792585.01036
1,0,0,-0.01,28.68,3277515,1614792585.02266
1,0,0,-0.01,28.68,3277527,1614792585.02957
1,-3.25,-4.17,-0.01,28.68,3277542,1614792585.04291
1.05,-3.25,-4.17,-0.01,28.68,3277554,1614792585.05474
1.14,3.91,-316.79,-0.01,28.68,3277570,1614792585.07143
1.24,3.91,-316.79,-0.01,28.68,3277582,1614792585.08644
1.34,3.91,-316.79,-0.01,28.68,3277594,1614792585.09743
1.42,3.91,-316.79,-0.01,28.68,3277607,1614792585.10864
1.51,6.92,-4.22,-0.01,28.68,3277622,1614792585.12483
1.6,6.01,636.08,-0.01,28.68,3277636,1614792585.13682
1.74,8.09,0.22,-0.01,28.68,3277649,1614792585.15374
1.9,10.56,-5.55,-0.01,28.68,3277664,1614792585.16656
2.07,11.88,8.62,-0.01,28.68,3277677,1614792585.17809
2.25,12.54,12.25,-0.01,28.68,3277691,1614792585.1948
2.45,13.28,13.23,-0.01,28.68,3277706,1614792585.20712
2.64,13.53,14.1,-0.01,28.68,3277719,1614792585.21841
2.83,13.46,15.1,-0.01,28.68,3277733,1614792585.23536
3.02,12.98,16.4,-0.01,28.68,3277748,1614792585.24729
3.2,12.99,17.2,-0.01,28.68,3277761,1614792585.26466
3.38,12.8,18.73,-0.01,28.68,3277775,1614792585.29869
3.56,12.33,18.71,-0.01,28.68,3277790,1614792585.29928
3.74,12.38,19.13,-0.01,28.68,3277803,1614792585.30448
3.91,11.85,19.59,-0.01,28.68,3277817,1614792585.31682
4.08,11.97,19.75,-0.01,28.7,3277831,1614792585.33373
4.25,11.72,20.61,-0.01,28.7,3277845,1614792585.3461
4.41,11.54,20.15,-0.01,28.7,3277858,1614792585.36225
4.57,11.41,20.3,-0.01,28.7,3277873,1614792585.37436
4.72,11.54,20.58,-0.01,28.7,3277886,1614792585.38638
4.88,10.76,19.42,-0.01,28.7,3277900,1614792585.40343
5.04,10.82,20.49,-0.01,28.7,3277914,1614792585.41473
5.19,10.82,19.26,-0.01,28.7,3277928,1614792585.42725
5.34,10.83,19.28,-0.01,28.7,3277941,1614792585.44442
5.5,10.67,19.22,-0.01,28.7,3277956,1614792585.45679
5.65,10.67,18.86,-0.01,28.7,3277969,1614792585.47294
5.8,10.52,18.58,-0.01,28.72,3277983,1614792585.48533
5.95,10.52,18.05,-0.01,28.72,3277998,1614792585.49673
6.1,10.42,17.85,-0.01,28.73,3278011,1614792585.51366
6.25,10.72,17.17,-0.01,28.75,3278025,1614792585.52621
6.4,10.14,16.8,-0.01,28.8,3278040,1614792585.5421
6.55,10.27,15.92,-0.01,28.87,3278054,1614792585.5549
6.7,10.42,15.99,-0.01,28.92,3278067,1614792585.57066
6.85,10.37,15.92,-0.01,28.93,3278082,1614792585.58318
7,10.32,14.89,-0.01,28.93,3278096,1614792585.5991
7.15,10.28,14.6,-0.01,28.93,3278111,1614792585.61138
7.3,10.23,14.43,-0.01,28.93,3278126,1614792585.62833
7.46,10.23,13.53,-0.01,28.93,3278140,1614792585.64061
7.6,10.48,12.99,-0.01,28.95,3278153,1614792585.65711
7.75,9.82,12.86,-0.01,28.95,3278167,1614792585.6694
7.88,10.05,12.21,-0.01,28.95,3278180,1614792585.68187
8.02,10.1,12.09,-0.01,28.95,3278193,1614792585.69399
8.17,10.11,11.63,-0.01,28.95,3278208,1614792585.71029
8.31,10.21,10.84,-0.01,28.97,3278221,1614792585.72275
8.45,10.12,10.8,-0.01,28.97,3278234,1614792585.73522
8.59,10.52,10.03,-0.01,28.98,3278247,1614792585.76292
8.72,10.11,9.28,0,28.98,3278260,1614792585.76873
8.86,10.03,9.35,0,28.98,3278273,1614792585.77779
8.99,9.99,9.47,0,28.98,3278285,1614792585.78837
9.12,9.97,8.97,0.01,28.98,3278299,1614792585.80079
9.26,10.26,8.26,0.01,28.98,3278312,1614792585.8131
9.4,10.01,8.13,0.01,29,3278326,1614792585.82963
9.54,10.31,7.79,0.01,29,3278340,1614792585.84199
9.68,9.75,8.01,0.03,29,3278354,1614792585.85804
9.82,10,7.76,0.04,29.02,3278367,1614792585.87047
9.97,10.08,7.72,0.07,29.02,3278381,1614792585.88308
10.11,10.1,7.58,0.08,29.02,3278395,1614792585.89962
10.25,10.03,7.2,0.1,29.02,3278408,1614792585.91144
10.39,10.16,7.09,0.11,29.02,3278422,1614792585.9238
10.53,10.12,7.67,0.12,29.02,3278435,1614792585.93623
10.67,10.46,6.66,0.13,29.02,3278449,1614792585.95263
