0.77,0,0,0.04,32.28,558603,1614691839.73054
0.77,0,0,0.04,32.28,558614,1614691839.73199
0.77,0,0,0.04,32.28,558626,1614691839.76412
0.77,0,0,0.04,32.28,558639,1614691839.7661
0.77,0,0,0.04,32.28,558650,1614691839.76773
0.77,0,0,0.04,32.28,558662,1614691839.77564
0.77,-3.85,-4.34,0.04,32.28,558676,1614691839.79206
0.82,-3.85,-4.34,0.04,32.28,558689,1614691839.80436
0.91,22.88,-276.67,0.04,32.28,558704,1614691839.81616
0.95,22.88,-276.67,0.04,32.28,558716,1614691839.82943
0.97,22.88,-276.67,0.04,32.28,558729,1614691839.84152
1,22.88,-276.67,0.04,32.28,558741,1614691839.85305
1.02,2.53,-4.38,0.04,32.28,558755,1614691839.86961
1.07,2.36,610,0.04,32.28,558769,1614691839.88151
1.17,5.97,-0.78,0.04,32.28,558782,1614691839.89341
1.32,9.46,-6.56,0.04,32.28,558795,1614691839.90673
1.48,11.51,7.05,0.04,32.28,558808,1614691839.92308
1.65,12.7,9.64,0.04,32.28,558821,1614691839.93517
1.84,13.03,9.91,0.04,32.28,558834,1614691839.94849
2.02,13.58,10.82,0.04,32.28,558848,1614691839.95958
2.21,13.38,12.2,0.04,32.28,558861,1614691839.97148
2.39,13.64,13.63,0.04,32.28,558874,1614691839.98914
2.57,13.24,13.78,0.04,32.28,558887,1614691840.00105
2.75,13.32,14.78,0.04,32.28,558901,1614691840.01296
2.93,12.81,15.91,0.04,32.28,558914,1614691840.02961
3.11,12.56,16.39,0.04,32.28,558927,1614691840.04136
3.28,12.43,16.16,0.04,32.28,558941,1614691840.05346
3.45,12.44,16.81,0.04,32.28,558954,1614691840.06679
3.62,12.62,16.97,0.04,32.28,558967,1614691840.08275
3.78,12.06,17.36,0.04,32.28,558981,1614691840.09442
3.94,11.37,17.96,0.04,32.28,558994,1614691840.10644
4.09,11.79,17.55,0.04,32.28,559007,1614691840.11964
4.25,10.89,17.61,0.04,32.28,559021,1614691840.13598
4.4,11.13,17.61,0.04,32.28,559034,1614691840.14917
4.55,10.89,17.61,0.04,32.28,559047,1614691840.16066
4.69,10.73,17.54,0.04,32.28,559060,1614691840.17265
4.84,10.62,17.39,0.04,32.28,559074,1614691840.18948
4.98,10.47,17.26,0.04,32.28,559087,1614691840.2024
5.12,10.36,17.23,0.04,32.28,559100,1614691840.21462
5.26,10.26,16.78,0.04,32.28,559114,1614691840.22627
5.4,10.26,17.22,0.04,32.28,559127,1614691840.2426
5.54,10.21,16.18,0.04,32.28,559140,1614691840.255
5.68,10.2,16.76,0.04,32.28,559154,1614691840.26746
5.82,10.42,15.52,0.04,32.28,559167,1614691840.27918
5.95,9.79,15.65,0.04,32.28,559180,1614691840.29558
6.09,9.98,15.23,0.04,32.28,559194,1614691840.30752
6.23,10.05,14.33,0.04,32.28,559207,1614691840.31986
6.37,10.06,13.69,0.04,32.28,559220,1614691840.33163
6.5,10.12,13.27,0.04,32.3,559234,1614691840.3492
6.64,9.98,12.96,0.04,32.3,559246,1614691840.36074
6.77,10.04,12.12,0.04,32.3,559259,1614691840.37289
6.9,9.91,12.56,0.04,32.3,559271,1614691840.38546
7.03,10.09,11.39,0.04,32.3,559285,1614691840.39779
7.17,9.99,10.91,0.04,32.3,559297,1614691840.41006
7.3,10.04,10.92,0.04,32.32,559310,1614691840.42244
7.43,10.02,10.18,0.04,32.32,559323,1614691840.43481
7.57,10.37,9.62,0.04,32.37,559336,1614691840.45049
7.7,9.99,9.16,0.04,32.43,559348,1614691840.46285
7.83,9.92,8.78,0.04,32.48,559362,1614691840.48071
7.96,9.86,9.82,0.04,32.52,559374,1614691840.49382
8.09,9.92,9.02,0.04,32.53,559386,1614691840.50361
8.22,9.81,8.41,0.04,32.53,559399,1614691840.51378
8.35,9.97,7.81,0.04,32.53,559412,1614691840.52521
8.47,9.91,8.02,0.04,32.53,559424,1614691840.53743
8.61,10.3,8.21,0.04,32.53,559437,1614691840.55013
8.74,9.57,7.95,0.04,32.55,559451,1614691840.56583
8.87,10.19,7.03,0.04,32.57,559464,1614691840.58175
9.01,9.91,7.14,0.04,32.57,559476,1614691840.59047
9.14,10.56,7.72,0.04,32.58,559489,1614691840.60284
9.27,10.21,8.25,0.04,32.6,559502,1614691840.62222
9.4,10.08,7.13,0.04,32.62,559515,1614691840.63243
9.53,9.41,7.06,0.04,32.63,559527,1614691840.64655
9.65,9.71,7.77,0.04,32.63,559541,1614691840.65672
9.78,9.72,7.87,0.04,32.65,559553,1614691840.6689
9.91,9.81,7.37,0.04,32.65,559566,1614691840.68089
10.04,9.79,7.97,0.04,32.65,559579,1614691840.69316
10.17,9.85,7.9,0.04,32.67,559591,1614691840.70427
10.3,9.83,8.21,0.04,32.67,559604,1614691840.71705
10.43,10.24,8.17,0.04,32.67,559617,1614691840.73026
10.56,9.89,8.4,0.04,32.67,559630,1614691840.7415
10.69,10.14,7.83,0.04,32.68,559643,1614691840.75866
10.83,9.81,8.66,0.04,32.68,559656,1614691840.77041
10.96,9.73,8.47,0.04,32.7,559669,1614691840.78289
11.09,9.81,8.56,0.04,32.72,559682,1614691840.79757
11.22,9.77,9.87,0.04,32.73,559694,1614691840.80916
11.35,9.86,8.85,0.04,32.73,559708,1614691840.82215
11.48,9.86,8.88,0.04,32.75,559720,1614691840.836
11.62,10,9.17,0.04,32.75,559734,1614691840.84899
11.75,9.91,9.27,0.04,32.75,559747,1614691840.86906
11.89,10.19,10.12,0.04,32.77,559760,1614691840.87481
12.02,9.95,9.58,0.04,32.77,559773,1614691840.88912
12.15,9.82,10.26,0.04,32.77,559785,1614691840.90144
12.28,9.86,10.04,0.04,32.78,559799,1614691840.91856
12.41,9.94,9.83,0.04,32.8,559812,1614691840.92779
12.55,9.91,10.31,0.04,32.82,559824,1614691840.93814
12.68,10,10.35,0.04,32.83,559838,1614691840.95124
12.82,10,10.18,0.04,32.85,559851,1614691840.96663
12.95,10.31,10.53,0.04,32.85,559864,1614691840.97983
13.08,9.95,10.72,0.04,32.87,559877,1614691840.99208
