609.76,214.37,-0.35,0,-21.93,4305092,1622132014.10419
609.76,214.37,-0.35,0,-21.93,4305112,1622132014.10502
609.76,214.37,-0.35,0,-21.93,4305132,1622132014.10578
609.76,214.37,-0.35,0,-21.93,4305152,1622132014.10652
609.76,214.37,-0.35,0,-21.93,4305172,1622132014.1074
609.76,214.37,-0.35,0,-21.93,4305191,1622132014.10822
609.76,214.37,-0.35,0,-21.93,4305212,1622132014.1096
609.76,214.37,-0.35,0,-21.93,4305231,1622132014.13078
609.76,214.37,-0.35,0,-21.93,4305252,1622132014.1498
609.76,214.37,-0.35,0,-21.93,4305271,1622132014.169
609.76,214.37,-0.35,0,-21.93,4305292,1622132014.19121
609.76,214.37,-0.35,0,-21.93,4305311,1622132014.22883
609.76,214.37,-0.35,0,-21.93,4305332,1622132014.22971
609.76,214.37,-0.35,0,-21.93,4305351,1622132014.2486
609.76,214.37,-0.35,0,-21.93,4305372,1622132014.26804
609.76,214.37,-0.35,0,-21.93,4305391,1622132014.29675
609.76,214.37,-0.35,0,-21.93,4305412,1622132014.31064
609.76,214.37,-0.35,0,-21.93,4305432,1622132014.32653
609.76,214.37,-0.35,0,-21.93,4305452,1622132014.34608
609.76,214.37,-0.35,0,-21.93,4305472,1622132014.36687
609.76,214.37,-0.35,0,-21.93,4305491,1622132014.38803
609.76,214.37,-0.35,0,-21.93,4305512,1622132014.40729
609.76,214.37,-0.35,0,-21.93,4305531,1622132014.42919
609.76,214.37,-0.35,0,-21.93,4305552,1622132014.44923
609.76,214.37,-0.35,0,-21.93,4305571,1622132014.47147
609.76,214.37,-0.35,0,-21.93,4305592,1622132014.49293
609.76,214.37,-0.35,0,-21.93,4305611,1622132014.50813
609.76,214.37,-0.35,0,-21.93,4305632,1622132014.52805
609.76,214.37,-0.35,0,-21.93,4305651,1622132014.54904
609.76,214.37,-0.35,0,-21.93,4305672,1622132014.5697
609.76,214.37,-0.35,0,-21.93,4305691,1622132014.59042
609.76,214.37,-0.35,0,-21.93,4305712,1622132014.61702
609.76,214.37,-0.35,0,-21.93,4305732,1622132014.6322
609.76,214.37,-0.35,0,-21.93,4305752,1622132014.65342
609.76,214.37,-0.35,0,-21.93,4305772,1622132014.67395
609.76,214.37,-0.35,0,-21.93,4305792,1622132014.68962
609.76,214.37,-0.35,0,-21.93,4305812,1622132014.70877
609.76,214.37,-0.35,0,-21.93,4305831,1622132014.72916
609.76,214.37,-0.35,0,-21.93,4305852,1622132014.74948
609.76,214.37,-0.35,0,-21.93,4305871,1622132014.76987
609.76,214.37,-0.35,0,-21.93,4305892,1622132014.79135
609.76,214.37,-0.35,0,-21.93,4305911,1622132014.81125
609.76,214.37,-0.35,0,-21.93,4305932,1622132014.83168
609.76,214.37,-0.35,0,-21.93,4305951,1622132014.85142
609.76,214.37,-0.35,0,-21.93,4305972,1622132014.86763
609.76,214.37,-0.35,0,-21.93,4305991,1622132014.89594
609.76,214.37,-0.35,0,-21.93,4306012,1622132014.90828
609.76,214.37,-0.35,0,-21.93,4306031,1622132014.92876
609.76,214.37,-0.35,0,-21.93,4306052,1622132014.95351
609.76,214.37,-0.35,0,-21.93,4306071,1622132014.96964
609.76,214.37,-0.35,0,-21.93,4306092,1622132014.98919
609.76,214.37,-0.35,0,-21.93,4306112,1622132015.01058
609.76,214.37,-0.35,0,-21.93,4306131,1622132015.0305
609.76,214.37,-0.35,0,-21.93,4306152,1622132015.04711
609.76,214.37,-0.35,0,-21.93,4306171,1622132015.06744
609.76,214.37,-0.35,0,-21.93,4306192,1622132015.08775
609.76,214.37,-0.35,0,-21.93,4306211,1622132015.10873
609.76,214.37,-0.35,0,-21.93,4306232,1622132015.12919
609.76,214.37,-0.35,0,-21.93,4306251,1622132015.14967
609.76,214.37,-0.35,0,-21.93,4306272,1622132015.17074
609.76,214.37,-0.35,0,-21.93,4306291,1622132015.1901
609.76,214.37,-0.35,0,-21.93,4306312,1622132015.2115
609.76,214.37,-0.35,0,-21.93,4306331,1622132015.2277
609.76,214.37,-0.35,0,-21.93,4306352,1622132015.24804
609.76,214.37,-0.35,0,-21.93,4306371,1622132015.26911
609.76,214.37,-0.35,0,-21.93,4306392,1622132015.28938
609.76,214.37,-0.35,0,-21.93,4306412,1622132015.30956
609.76,214.37,-0.35,0,-21.93,4306432,1622132015.33012
609.76,214.37,-0.35,0,-21.93,4306452,1622132015.35055
609.76,214.37,-0.35,0,-21.93,4306471,1622132015.37075
609.76,214.37,-0.35,0,-21.93,4306492,1622132015.39121
609.76,214.37,-0.35,0,-21.93,4306511,1622132015.41255
609.76,214.37,-0.35,0,-21.93,4306532,1622132015.4281
609.76,214.37,-0.35,0,-21.93,4306551,1622132015.44924
609.76,214.37,-0.35,0,-21.93,4306572,1622132015.46944
609.76,214.37,-0.35,0,-21.93,4306591,1622132015.4903
609.76,214.37,-0.35,0,-21.93,4306612,1622132015.51772
609.76,214.37,-0.35,0,-21.93,4306631,1622132015.53053
609.76,214.37,-0.35,0,-21.93,4306652,1622132015.55142
609.76,214.37,-0.35,0,-21.93,4306671,1622132015.57194
609.76,214.37,-0.35,0,-21.93,4306692,1622132015.59217
609.76,214.37,-0.35,0,-21.93,4306712,1622132015.60882
609.76,214.37,-0.35,0,-21.93,4306732,1622132015.62888
609.76,214.37,-0.35,0,-21.93,4306752,1622132015.6492
609.76,214.37,-0.35,0,-21.93,4306771,1622132015.67034
609.76,214.37,-0.35,0,-21.93,4306792,1622132015.691
609.76,214.37,-0.35,0,-21.93,4306811,1622132015.71124
609.76,214.37,-0.35,0,-21.93,4306832,1622132015.73213
609.76,214.37,-0.35,0,-21.93,4306851,1622132015.75224
609.76,214.37,-0.35,0,-21.93,4306872,1622132015.77246
609.76,214.37,-0.35,0,-21.93,4306891,1622132015.78971
609.76,214.37,-0.35,0,-21.93,4306912,1622132015.81059
609.76,214.37,-0.35,0,-21.93,4306931,1622132015.83102
609.76,214.37,-0.35,0,-21.93,4306952,1622132015.85149
609.76,214.37,-0.35,0,-21.93,4306971,1622132015.87159
609.76,214.37,-0.35,0,-21.93,4306992,1622132015.89168
609.76,214.37,-0.35,0,-21.93,4307011,1622132015.91175
609.76,214.37,-0.35,0,-21.93,4307032,1622132015.93149
609.76,214.37,-0.35,0,-21.93,4307052,1622132015.95712
609.76,214.37,-0.35,0,-21.93,4307072,1622132015.97845
609.76,214.37,-0.35,0,-21.93,4307092,1622132015.99008
609.76,214.37,-0.35,0,-21.93,4307111,1622132016.0098
609.76,214.37,-0.35,0,-21.93,4307132,1622132016.03028
609.76,214.37,-0.35,0,-21.93,4307151,1622132016.05065
609.76,214.37,-0.35,0,-21.93,4307172,1622132016.07112
609.76,214.37,-0.35,0,-21.93,4307191,1622132016.09139
