1.19,0,0,0,39.02,23298,1606153292.95763
1.19,0,0,0,39.02,23319,1606153292.97318
1.19,0,0,0,39.02,23340,1606153292.98807
1.19,0,0,0,39.02,23359,1606153293.00832
1.19,0.05,-0.72,0,39.02,23382,1606153293.03273
1.23,0.05,-0.72,0,39.02,23400,1606153293.04879
1.29,2.19,-2.27,0,39.02,23421,1606153293.07417
1.35,2.19,-2.27,0,39.02,23440,1606153293.08924
1.42,2.19,-2.27,0,39.02,23459,1606153293.10984
1.48,2.19,-2.27,0,39.02,23480,1606153293.13054
1.51,2.87,-0.73,0,39.02,23502,1606153293.15159
1.57,2.04,8.38,0,39.02,23522,1606153293.17179
1.69,5.15,1.58,0,39.02,23541,1606153293.19293
1.86,8.14,0,0,39.02,23561,1606153293.21245
2.05,9.23,0.49,0,39.02,23581,1606153293.23322
2.25,9.5,0.57,0,39.02,23602,1606153293.24918
2.44,9.77,2.37,0,39.02,23621,1606153293.27033
2.63,9.4,2.76,0,39.02,23642,1606153293.2904
2.82,9.37,2.61,0,39.02,23661,1606153293.31142
3.01,9.17,3,0,39,23682,1606153293.33648
3.2,9.5,3.63,0,39.02,23701,1606153293.3548
3.4,9.56,3.81,0,39.02,23721,1606153293.37183
3.6,9.66,4.47,0,39.02,23741,1606153293.39307
3.8,9.8,4.39,0,39.02,23761,1606153293.41285
4,9.99,5.33,0,39.02,23781,1606153293.43005
4.19,9.49,5.77,0,39.02,23801,1606153293.44951
4.39,9.75,6.57,0,39.02,23822,1606153293.47129
4.6,9.89,7.06,0,39.02,23841,1606153293.49241
4.8,9.87,7.98,0,39.02,23862,1606153293.51294
5,9.79,7.45,0,39.02,23881,1606153293.53286
5.2,9.8,8.23,0,39.02,23902,1606153293.55429
5.4,9.85,8.8,0,39.02,23921,1606153293.57423
5.6,9.91,9.64,0,39.02,23942,1606153293.59363
5.8,9.86,8.94,0,39.02,23961,1606153293.6144
6,9.79,9.64,0,39.02,23982,1606153293.63077
6.2,9.82,9.96,0,39.02,24001,1606153293.65122
6.4,9.91,9.65,0,39.03,24022,1606153293.67137
6.61,9.89,10.26,0,39.03,24042,1606153293.69243
6.81,10.04,10.17,0,39.03,24062,1606153293.71329
7.01,9.62,10.55,0,39.03,24082,1606153293.73645
7.21,9.86,10.75,0,39.03,24101,1606153293.75558
7.42,9.97,11.13,0,39.03,24122,1606153293.7733
7.62,10.21,10.29,0,39.05,24141,1606153293.79426
7.82,9.69,11.17,0,39.07,24162,1606153293.81159
8.02,9.9,10.41,0,39.1,24181,1606153293.83161
8.22,10.07,10.77,0,39.15,24202,1606153293.86256
8.42,9.82,10.58,0,39.17,24222,1606153293.87385
8.62,9.76,10.86,0,39.18,24242,1606153293.89258
8.82,9.79,10.46,0,39.2,24261,1606153293.91317
9.02,9.86,11.65,0,39.2,24282,1606153293.93355
9.23,9.9,10.53,0,39.2,24301,1606153293.96403
9.43,10.17,10.45,0,39.22,24322,1606153293.975
9.63,9.73,11.23,0,39.23,24342,1606153293.9952
9.84,9.87,11.14,0,39.25,24361,1606153294.01115
10.04,10.13,10.89,0,39.27,24382,1606153294.03143
10.24,10.04,11.05,0,39.27,24401,1606153294.05224
10.45,9.8,10.8,0,39.28,24422,1606153294.07233
10.65,10.21,10.78,0,39.3,24442,1606153294.0935
10.86,10.07,10.82,0,39.3,24462,1606153294.11352
11.06,9.97,10.2,0,39.32,24481,1606153294.13346
11.26,10,10.63,0,39.32,24502,1606153294.15421
11.47,9.96,10.76,0,39.33,24521,1606153294.17359
11.67,10.04,10.57,0,39.33,24542,1606153294.19445
11.87,9.96,10.65,0,39.37,24561,1606153294.21195
12.08,10,9.98,0,39.38,24582,1606153294.23203
12.28,10.04,10.12,0,39.4,24601,1606153294.25351
12.49,10.07,11.07,0,39.42,24622,1606153294.27397
12.7,10,10,0,39.43,24642,1606153294.2941
12.9,9.97,10.43,0,39.45,24662,1606153294.31426
13.1,9.97,9.83,0,39.47,24681,1606153294.33485
13.3,10,10.29,0,39.48,24701,1606153294.3516
13.51,9.93,10.41,0,39.5,24722,1606153294.37194
13.71,9.99,9.74,0,39.5,24741,1606153294.39276
13.91,9.76,9.52,0,39.52,24761,1606153294.41318
14.12,9.97,10,0,39.53,24781,1606153294.4337
14.32,10.25,9.46,0,39.55,24802,1606153294.45491
14.53,9.83,9.86,0,39.57,24821,1606153294.47503
14.73,10,9.75,0,39.58,24842,1606153294.49543
14.94,9.84,9.71,0,39.6,24861,1606153294.51543
15.14,10.18,9.68,0,39.6,24882,1606153294.5328
15.34,9.95,10.12,0,39.6,24901,1606153294.55266
15.55,9.9,9.07,0,39.62,24922,1606153294.57267
15.75,9.92,9.51,0,39.62,24941,1606153294.59409
15.95,9.7,9.63,0,39.63,24962,1606153294.6147
16.15,9.93,9.06,0,39.63,24981,1606153294.63585
16.36,10.04,9.61,0,39.65,25001,1606153294.65536
16.56,10.1,9.71,0,39.65,25021,1606153294.67546
16.77,10.03,9.77,0,39.65,25041,1606153294.69546
16.97,9.8,9.71,0,39.67,25061,1606153294.71264
17.18,10,9.74,0,39.67,25081,1606153294.73406
17.38,10.1,9.74,0,39.68,25102,1606153294.75285
17.59,10.14,9.78,0,39.68,25121,1606153294.77431
17.8,10.07,9.86,0,39.7,25142,1606153294.79485
18,9.99,9.91,0,39.7,25161,1606153294.81509
18.2,10.04,9.38,0,39.72,25182,1606153294.83536
18.41,10.24,10.54,0,39.72,25201,1606153294.85597
18.61,10.01,9.64,0,39.73,25222,1606153294.87619
18.82,9.72,9.49,0,39.73,25241,1606153294.89318
19.02,9.94,10.6,0,39.75,25262,1606153294.91343
19.22,10.06,9.72,0,39.78,25282,1606153294.9341
19.43,10.01,9.52,0,39.8,25302,1606153294.95379
19.63,10.21,10.38,0,39.82,25322,1606153294.97434
19.84,10,9.95,0,39.82,25341,1606153294.99463
20.04,9.86,10.22,0,39.83,25362,1606153295.01502
20.24,9.89,10.46,0,39.85,25381,1606153295.03571
20.45,9.94,9.86,0,39.87,25401,1606153295.05573
20.65,10.17,9.79,0,39.88,25421,1606153295.07253
20.85,9.97,9.89,0,39.9,25442,1606153295.09309
21.05,9.69,10.33,0,39.92,25461,1606153295.11379
21.25,9.89,10.24,0,39.93,25482,1606153295.13476
21.46,10.2,10.17,0,39.95,25501,1606153295.15481
21.66,10.05,10.08,0,39.97,25522,1606153295.17482
21.87,9.89,10.09,0,39.97,25542,1606153295.1961
