757.31,4.36,0,0,41.1,1233041,1641905869.54291,0
757.31,4.36,0,0,41.1,1233053,1641905869.54367,0
757.31,4.36,0,0,41.1,1233065,1641905869.54458,0
757.31,4.36,0,0,41.1,1233078,1641905869.5453,0
757.31,4.36,0,0,41.1,1233091,1641905869.54608,0
757.31,4.36,0,0,41.1,1233103,1641905869.54684,0
757.31,4.36,0,0,41.1,1233116,1641905869.54755,0
757.31,4.36,0,0,41.1,1233128,1641905869.54825,0
757.31,4.36,0,0,41.1,1233140,1641905869.57196,0
757.31,4.36,0,0,41.1,1233154,1641905869.57338,0
757.31,4.36,0,0,41.1,1233166,1641905869.58111,0
757.31,4.36,0,0,41.1,1233178,1641905869.59573,0
757.31,4.36,0,0,41.1,1233190,1641905869.63554,0
757.31,4.36,0,0,41.1,1233204,1641905869.63647,0
757.31,4.36,0,0,41.1,1233216,1641905869.63751,0
757.31,4.36,0,0,41.1,1233228,1641905869.65204,0
757.31,4.36,0,0,41.1,1233241,1641905869.65703,0
757.31,4.36,0,0,41.1,1233253,1641905869.66933,0
757.31,4.36,0,0,41.1,1233266,1641905869.68163,0
757.31,4.36,0,0,41.1,1233278,1641905869.69506,0
757.31,4.36,0,0,41.1,1233291,1641905869.70687,0
757.31,4.36,0,0,41.1,1233303,1641905869.71915,0
757.31,4.36,0,0,41.1,1233316,1641905869.73254,0
757.31,4.36,0,0,41.1,1233329,1641905869.74383,0
757.31,4.36,0,0,41.1,1233341,1641905869.75587,0
757.31,4.36,0,0,41.1,1233353,1641905869.76873,0
757.31,4.36,0,0,41.1,1233366,1641905869.78066,0
757.31,4.36,0,0,41.1,1233379,1641905869.79515,0
757.31,4.36,0,0,41.1,1233391,1641905869.80453,0
757.31,4.36,0,0,41.1,1233403,1641905869.81708,0
757.31,4.36,0,0,41.1,1233416,1641905869.82953,0
757.31,4.36,0,0,41.1,1233429,1641905869.84196,0
757.31,4.36,0,0,41.1,1233441,1641905869.85842,0
757.31,4.36,0,0,41.1,1233454,1641905869.87033,0
757.31,4.36,0,0,41.1,1233466,1641905869.88276,0
757.31,4.36,0,0,41.1,1233479,1641905869.89533,0
757.31,4.36,0,0,41.1,1233491,1641905869.90744,0
757.31,4.36,0,0,41.1,1233504,1641905869.91967,0
757.31,4.36,0,0,41.1,1233516,1641905869.93736,0
757.31,4.36,0,0,41.1,1233529,1641905869.95117,0
757.31,4.36,0,0,41.1,1233542,1641905869.96483,0
757.31,4.36,0,0,41.1,1233554,1641905869.97863,0
757.31,4.36,0,0,41.1,1233566,1641905869.9837,0
757.31,4.36,0,0,41.1,1233580,1641905869.99959,0
757.31,4.36,0,0,41.1,1233592,1641905870.01592,0
757.31,4.36,0,0,41.1,1233604,1641905870.01841,0
757.31,4.36,0,0,41.1,1233616,1641905870.03068,0
757.31,4.36,0,0,41.1,1233629,1641905870.04286,0
757.31,4.36,0,0,41.1,1233642,1641905870.05539,0
757.31,4.36,0,0,41.1,1233654,1641905870.07126,0
757.31,4.36,0,0,41.1,1233667,1641905870.08475,0
757.31,4.36,0,0,41.1,1233679,1641905870.09687,0
757.31,4.36,0,0,41.1,1233691,1641905870.10986,0
757.31,4.36,0,0,41.1,1233704,1641905870.12187,0
757.31,4.36,0,0,41.1,1233717,1641905870.13271,0
757.31,4.36,0,0,41.1,1233729,1641905870.14426,0
757.31,4.36,0,0,41.1,1233741,1641905870.15742,0
757.31,4.36,0,0,41.1,1233755,1641905870.1696,0
757.31,4.36,0,0,41.1,1233767,1641905870.18195,0
757.31,4.36,0,0,41.1,1233779,1641905870.19462,0
757.31,4.36,0,0,41.1,1233792,1641905870.20658,0
757.31,4.36,0,0,41.1,1233804,1641905870.23025,0
757.31,4.36,0,0,41.1,1233817,1641905870.23499,0
757.31,4.36,0,0,41.1,1233829,1641905870.24808,0
757.31,4.36,0,0,41.1,1233842,1641905870.25716,0
757.31,4.36,0,0,41.1,1233854,1641905870.27151,0
757.31,4.36,0,0,41.1,1233867,1641905870.2835,0
757.31,4.36,0,0,41.1,1233880,1641905870.29568,0
757.31,4.36,0,0,41.1,1233892,1641905870.30844,0
757.31,4.36,0,0,41.1,1233904,1641905870.32698,0
757.31,4.36,0,0,41.1,1233916,1641905870.33996,0
757.31,4.36,0,0,41.1,1233930,1641905870.34733,0
757.31,4.36,0,0,41.1,1233942,1641905870.35796,0
757.31,4.36,0,0,41.1,1233954,1641905870.37011,0
757.31,4.36,0,0,41.1,1233967,1641905870.38255,0
757.31,4.36,0,0,41.1,1233979,1641905870.39992,0
757.31,4.36,0,0,41.1,1233992,1641905870.40856,0
757.31,4.36,0,0,41.1,1234004,1641905870.41943,0
757.31,4.36,0,0,41.1,1234017,1641905870.43147,0
757.31,4.36,0,0,41.1,1234029,1641905870.44368,0
757.31,4.36,0,0,41.1,1234041,1641905870.45652,0
757.31,4.36,0,0,41.1,1234055,1641905870.4681,0
757.31,4.36,0,0,41.1,1234067,1641905870.48044,0
757.31,4.36,0,0,41.1,1234079,1641905870.49723,0
757.31,4.36,0,0,41.1,1234092,1641905870.50894,0
757.31,4.36,0,0,41.1,1234104,1641905870.5214,0
757.31,4.36,0,0,41.1,1234117,1641905870.53367,0
757.31,4.36,0,0,41.1,1234129,1641905870.55131,0
757.31,4.36,0,0,41.1,1234142,1641905870.56444,0
757.31,4.36,0,0,41.1,1234154,1641905870.57509,0
757.31,4.36,0,0,41.1,1234166,1641905870.58444,0
757.31,4.36,0,0,41.1,1234179,1641905870.59488,0
757.31,4.36,0,0,41.1,1234192,1641905870.60798,0
757.31,4.36,0,0,41.1,1234204,1641905870.61993,0
757.31,4.36,0,0,41.1,1234216,1641905870.63214,0
757.31,4.36,0,0,41.1,1234229,1641905870.64474,0
757.31,4.36,0,0,41.1,1234242,1641905870.65717,0
757.31,4.36,0,0,41.1,1234254,1641905870.66937,0
757.31,4.36,0,0,41.1,1234267,1641905870.68179,0
757.31,4.36,0,0,41.1,1234279,1641905870.69431,0
757.31,4.36,0,0,41.1,1234291,1641905870.70564,0
757.31,4.36,0,0,41.1,1234305,1641905870.71882,0
757.31,4.36,0,0,41.1,1234317,1641905870.73431,0
757.31,4.36,0,0,41.1,1234329,1641905870.74648,0
757.31,4.36,0,0,41.1,1234341,1641905870.75883,0
757.31,4.36,0,0,41.1,1234354,1641905870.7817,0
757.31,4.36,0,0,41.1,1234367,1641905870.78686,0
757.31,4.36,0,0,41.1,1234379,1641905870.79866,0
