481.64,3.39,0,0.01,40.6,55760,1641906280.93862,0
481.64,3.39,0,0.01,40.6,55781,1641906280.93933,0
481.64,3.39,0,0.01,40.6,55800,1641906280.94,0
481.64,3.39,0,0.01,40.6,55821,1641906280.94069,0
481.64,3.39,0,0.01,40.6,55840,1641906280.94189,0
481.64,3.39,0,0.01,40.6,55861,1641906280.97964,0
481.64,3.39,0,0.01,40.6,55880,1641906280.98077,0
481.64,3.39,0,0.01,40.6,55901,1641906281.04169,0
481.64,3.39,0,0.01,40.6,55920,1641906281.04329,0
481.64,3.39,0,0.01,40.6,55941,1641906281.04458,0
481.64,3.39,0,0.01,40.6,55961,1641906281.07152,0
481.64,3.39,0,0.01,40.6,55981,1641906281.08023,0
481.64,3.39,0,0.01,40.6,56001,1641906281.10013,0
481.64,3.39,0,0.01,40.6,56020,1641906281.11974,0
481.64,3.39,0,0.01,40.6,56041,1641906281.1442,0
481.64,3.39,0,0.01,40.6,56060,1641906281.16226,0
481.64,3.39,0,0.01,40.6,56081,1641906281.18274,0
481.64,3.39,0,0.01,40.6,56100,1641906281.19866,0
481.64,3.39,0,0.01,40.6,56121,1641906281.21867,0
481.64,3.39,0,0.01,40.6,56140,1641906281.23942,0
481.64,3.39,0,0.01,40.6,56161,1641906281.25984,0
481.64,3.39,0,0.01,40.6,56180,1641906281.2803,0
481.64,3.39,0,0.01,40.6,56201,1641906281.30123,0
481.64,3.39,0,0.01,40.6,56220,1641906281.32624,0
481.64,3.39,0,0.01,40.6,56241,1641906281.34338,0
481.64,3.39,0,0.01,40.6,56260,1641906281.3664,0
481.64,3.39,0,0.01,40.6,56281,1641906281.38085,0
481.64,3.39,0,0.01,40.6,56301,1641906281.40164,0
481.64,3.39,0,0.01,40.6,56321,1641906281.42576,0
481.64,3.39,0,0.01,40.6,56341,1641906281.44087,0
481.64,3.39,0,0.01,40.6,56360,1641906281.46463,0
481.64,3.39,0,0.01,40.6,56381,1641906281.48625,0
481.64,3.39,0,0.01,40.6,56400,1641906281.5034,0
481.64,3.39,0,0.01,40.6,56421,1641906281.52229,0
481.64,3.39,0,0.01,40.6,56440,1641906281.54317,0
481.64,3.39,0,0.01,40.6,56461,1641906281.55931,0
481.64,3.39,0,0.01,40.6,56480,1641906281.58813,0
481.64,3.39,0,0.01,40.6,56501,1641906281.60728,0
481.64,3.39,0,0.01,40.6,56520,1641906281.62103,0
481.64,3.39,0,0.01,40.6,56541,1641906281.64613,0
481.64,3.39,0,0.01,40.6,56560,1641906281.66325,0
481.64,3.39,0,0.01,40.6,56581,1641906281.68443,0
481.64,3.39,0,0.01,40.6,56601,1641906281.70307,0
481.64,3.39,0,0.01,40.6,56621,1641906281.72265,0
481.64,3.39,0,0.01,40.6,56641,1641906281.73983,0
481.64,3.39,0,0.01,40.6,56660,1641906281.7595,0
481.64,3.39,0,0.01,40.6,56681,1641906281.77987,0
481.64,3.39,0,0.01,40.6,56700,1641906281.80103,0
481.64,3.39,0,0.01,40.6,56721,1641906281.8211,0
481.64,3.39,0,0.01,40.6,56740,1641906281.84135,0
481.64,3.39,0,0.01,40.6,56761,1641906281.86178,0
481.64,3.39,0,0.01,40.6,56780,1641906281.88229,0
481.64,3.39,0,0.01,40.6,56801,1641906281.90263,0
481.64,3.39,0,0.01,40.6,56820,1641906281.92368,0
481.64,3.39,0,0.01,40.6,56841,1641906281.94041,0
481.64,3.39,0,0.01,40.6,56860,1641906281.96068,0
481.64,3.39,0,0.01,40.6,56881,1641906281.98097,0
481.64,3.39,0,0.01,40.6,56900,1641906282.00121,0
481.64,3.39,0,0.01,40.6,56921,1641906282.02157,0
481.64,3.39,0,0.01,40.6,56941,1641906282.04266,0
481.64,3.39,0,0.01,40.6,56961,1641906282.0632,0
481.64,3.39,0,0.01,40.6,56981,1641906282.08345,0
481.64,3.39,0,0.01,40.6,57000,1641906282.1039,0
481.64,3.39,0,0.01,40.6,57021,1641906282.13009,0
481.64,3.39,0,0.01,40.6,57040,1641906282.14226,0
481.64,3.39,0,0.01,40.6,57061,1641906282.16136,0
481.64,3.39,0,0.01,40.6,57080,1641906282.18103,0
481.64,3.39,0,0.01,40.6,57101,1641906282.20263,0
481.64,3.39,0,0.01,40.6,57120,1641906282.22248,0
481.64,3.39,0,0.01,40.6,57141,1641906282.24311,0
481.64,3.39,0,0.01,40.6,57160,1641906282.26344,0
481.64,3.39,0,0.01,40.6,57181,1641906282.28376,0
481.64,3.39,0,0.01,40.6,57200,1641906282.29974,0
481.64,3.39,0,0.01,40.6,57221,1641906282.32084,0
481.64,3.39,0,0.01,40.6,57241,1641906282.34169,0
481.64,3.39,0,0.01,40.6,57261,1641906282.36227,0
481.64,3.39,0,0.01,40.6,57281,1641906282.38258,0
481.64,3.39,0,0.01,40.6,57300,1641906282.4024,0
481.64,3.39,0,0.01,40.6,57321,1641906282.42317,0
481.64,3.39,0,0.01,40.6,57340,1641906282.45254,0
481.64,3.39,0,0.01,40.6,57361,1641906282.46484,0
