611.26,-4.81,0,0,102.95,347735,1640097038.81155,0
611.26,-4.81,0,0,102.95,347754,1640097038.81399,0
611.26,-4.81,0,0,102.95,347774,1640097038.81514,0
611.26,-4.81,0,0,102.95,347795,1640097038.81591,0
611.26,-4.81,0,0,102.95,347814,1640097038.81662,0
611.26,-4.81,0,0,102.95,347834,1640097038.83956,0
611.26,-4.81,0,0,102.95,347854,1640097038.86327,0
611.26,-4.81,0,0,102.95,347874,1640097038.86556,0
611.26,-4.81,0,0,102.95,347894,1640097038.88169,0
611.26,-4.81,0,0,102.95,347914,1640097038.90565,0
611.26,-4.81,0,0,102.95,347934,1640097038.93098,0
611.26,-4.81,0,0,102.95,347954,1640097038.94257,0
611.26,-4.81,0,0,102.95,347974,1640097038.96176,0
611.26,-4.81,0,0,102.95,347994,1640097038.98304,0
611.26,-4.81,0,0,102.95,348014,1640097039.00583,0
611.26,-4.81,0,0,102.95,348035,1640097039.02756,0
611.26,-4.81,0,0,102.95,348054,1640097039.04241,0
611.26,-4.81,0,0,102.95,348075,1640097039.06056,0
611.26,-4.81,0,0,102.95,348094,1640097039.08025,0
611.26,-4.81,0,0,102.95,348114,1640097039.10119,0
611.26,-4.81,0,0,102.95,348134,1640097039.12152,0
611.26,-4.81,0,0,102.95,348154,1640097039.14235,0
611.26,-4.81,0,0,102.95,348174,1640097039.16485,0
611.26,-4.81,0,0,102.95,348194,1640097039.18514,0
611.26,-4.81,0,0,102.95,348214,1640097039.20711,0
611.26,-4.81,0,0,102.95,348234,1640097039.22245,0
611.26,-4.81,0,0,102.95,348255,1640097039.24226,0
611.26,-4.81,0,0,102.95,348274,1640097039.26336,0
611.26,-4.81,0,0,102.95,348295,1640097039.2827,0
611.26,-4.81,0,0,102.95,348314,1640097039.31183,0
611.26,-4.81,0,0,102.95,348335,1640097039.32688,0
611.26,-4.81,0,0,102.95,348354,1640097039.34521,0
611.26,-4.81,0,0,102.95,348375,1640097039.36516,0
611.26,-4.81,0,0,102.95,348394,1640097039.38395,0
611.26,-4.81,0,0,102.95,348414,1640097039.40217,0
611.26,-4.81,0,0,102.95,348434,1640097039.42237,0
611.26,-4.81,0,0,102.95,348454,1640097039.44215,0
611.26,-4.81,0,0,102.95,348474,1640097039.46314,0
611.26,-4.81,0,0,102.95,348494,1640097039.4832,0
611.26,-4.81,0,0,102.95,348514,1640097039.50252,0
611.26,-4.81,0,0,102.95,348534,1640097039.52296,0
611.26,-4.81,0,0,102.95,348554,1640097039.5433,0
611.26,-4.81,0,0,102.95,348574,1640097039.56383,0
611.26,-4.81,0,0,102.95,348595,1640097039.58488,0
611.26,-4.81,0,0,102.95,348614,1640097039.60562,0
611.26,-4.81,0,0,102.95,348635,1640097039.62479,0
611.26,-4.81,0,0,102.95,348654,1640097039.64845,0
611.26,-4.81,0,0,102.95,348675,1640097039.67129,0
611.26,-4.81,0,0,102.95,348694,1640097039.68568,0
611.26,-4.81,0,0,102.95,348715,1640097039.70873,0
611.26,-4.81,0,0,102.95,348734,1640097039.72987,0
611.26,-4.81,0,0,102.95,348754,1640097039.74571,0
611.26,-4.81,0,0,102.95,348774,1640097039.76557,0
611.26,-4.81,0,0,102.95,348794,1640097039.78115,0
611.26,-4.81,0,0,102.95,348814,1640097039.8073,0
611.26,-4.81,0,0,102.95,348834,1640097039.82432,0
611.26,-4.81,0,0,102.95,348854,1640097039.84399,0
611.26,-4.81,0,0,102.95,348874,1640097039.86463,0
611.26,-4.81,0,0,102.95,348895,1640097039.88358,0
611.26,-4.81,0,0,102.95,348914,1640097039.9035,0
611.26,-4.81,0,0,102.95,348935,1640097039.92497,0
611.26,-4.81,0,0,102.95,348954,1640097039.94528,0
611.26,-4.81,0,0,102.95,348975,1640097039.96138,0
611.26,-4.81,0,0,102.95,348994,1640097039.98189,0
611.26,-4.81,0,0,102.95,349015,1640097040.00313,0
611.26,-4.81,0,0,102.95,349034,1640097040.0227,0
611.26,-4.81,0,0,102.95,349054,1640097040.0439,0
611.26,-4.81,0,0,102.95,349074,1640097040.06926,0
611.26,-4.81,0,0,102.95,349094,1640097040.09045,0
611.26,-4.81,0,0,102.95,349114,1640097040.10509,0
611.26,-4.81,0,0,102.95,349134,1640097040.12517,0
611.26,-4.81,0,0,102.95,349154,1640097040.14242,0
611.26,-4.81,0,0,102.95,349174,1640097040.1646,0
611.26,-4.81,0,0,102.95,349194,1640097040.18323,0
611.26,-4.81,0,0,102.95,349214,1640097040.20289,0
611.26,-4.81,0,0,102.95,349235,1640097040.22319,0
611.26,-4.81,0,0,102.95,349254,1640097040.24408,0
611.26,-4.81,0,0,102.95,349275,1640097040.26481,0
611.26,-4.81,0,0,102.95,349294,1640097040.28612,0
611.26,-4.81,0,0,102.95,349315,1640097040.30603,0
611.26,-4.81,0,0,102.95,349334,1640097040.32165,0
611.26,-4.81,0,0,102.95,349355,1640097040.34518,0
611.26,-4.81,0,0,102.95,349374,1640097040.37019,0
611.26,-4.81,0,0,102.95,349394,1640097040.38386,0
611.26,-4.81,0,0,102.95,349414,1640097040.40358,0
611.26,-4.81,0,0,102.95,349434,1640097040.43059,0
611.26,-4.81,0,0,102.95,349454,1640097040.44511,0
611.26,-4.81,0,0,102.95,349474,1640097040.46491,0
611.26,-4.81,0,0,102.95,349494,1640097040.48588,0
611.26,-4.81,0,0,102.95,349514,1640097040.50265,0
611.26,-4.81,0,0,102.95,349534,1640097040.52384,0
611.26,-4.81,0,0,102.95,349554,1640097040.5499,0
611.26,-4.81,0,0,102.95,349575,1640097040.56808,0
611.26,-4.81,0,0,102.95,349594,1640097040.5847,0
611.26,-4.81,0,0,102.95,349615,1640097040.60416,0
611.26,-4.81,0,0,102.95,349634,1640097040.62469,0
611.26,-4.81,0,0,102.95,349655,1640097040.64524,0
611.26,-4.81,0,0,102.95,349674,1640097040.66625,0
611.26,-4.81,0,0,102.95,349694,1640097040.68403,0
611.26,-4.81,0,0,102.95,349714,1640097040.70289,0
611.26,-4.81,0,0,102.95,349734,1640097040.72337,0
611.26,-4.81,0,0,102.95,349754,1640097040.74923,0
611.26,-4.81,0,0,102.95,349774,1640097040.76587,0
611.26,-4.81,0,0,102.95,349794,1640097040.78486,0
611.26,-4.81,0,0,102.95,349814,1640097040.80481,0
